FBgn0261596	16579.9400664631	-1.07447161394142	0.123270388086892	-8.71638055673224	2.87236696181958e-18	4.95243937000393e-16	chr2R	22640525	22641419	-	protein_coding	RpS24
FBgn0031449	951.991001671026	-0.87492284361874	0.101860852928328	-8.5893924747946	8.74303835224081e-18	1.47668133475806e-15	chr2L	2725673	2739830	+	protein_coding	CG31689
FBgn0039257	568.174632091314	-1.11347316989937	0.130577835621737	-8.52727543382573	1.49834818107478e-17	2.48006590931497e-15	chr3R	24984383	25022867	+	protein_coding	tnc
FBgn0051642	105.814150926438	1.9886788910563	0.2342764249133	8.48860013034715	2.091409940912e-17	3.39382522960543e-15	chr2L	6118511	6120522	+	protein_coding	CG31642
FBgn0261800	37071.3338157107	-0.748473337512617	0.0885633147656535	-8.45127962399719	2.88127260577659e-17	4.58565617027059e-15	chr2L	7811437	7820771	+	protein_coding	LanB1
FBgn0283658	1334.55251816393	-1.10030867926496	0.130952185300165	-8.40236974085514	4.37557591642578e-17	6.83250307251693e-15	chr2L	7426865	7430329	+	protein_coding	muc
FBgn0283437	5777.06499152111	1.5299745756386	0.183033426550318	8.35898996415276	6.32574912799363e-17	9.69479625616209e-15	chr2R	17887219	17889973	-	protein_coding	PPO1
FBgn0261584	177.84495299026	-2.18250128163537	0.26124495018075	-8.35423337417754	6.58590262822321e-17	9.90998730021368e-15	chr2R	22941876	22945147	+	protein_coding	CG42694
FBgn0001225	408.564940985345	1.3685351538243	0.165409971786362	8.27359523156106	1.29978894296903e-16	1.92090237357351e-14	chr3L	9376417	9377427	-	protein_coding	Hsp26
FBgn0037239	762.656540125849	-0.8962172270845	0.110748721989542	-8.09234825453906	5.85252910127572e-16	8.49746155125576e-14	chr3R	4378599	4381210	+	protein_coding	Sfxn1-3
FBgn0051195	919.475457472842	0.809163652743949	0.100359147723427	8.06267959721884	7.4639970280292e-16	1.06503516213741e-13	chr3R	20757268	20762369	-	protein_coding	CG31195
FBgn0037153	131.082272175729	1.70938472582102	0.214376246747646	7.97375992795151	1.5391839460824e-15	2.15903158267423e-13	chr3L	22136089	22247702	+	protein_coding	olf413
FBgn0063498	325.89377303059	-1.3892157133699	0.174414139035718	-7.96504068449065	1.65169426111089e-15	2.27823695082562e-13	chr2R	18399485	18400375	+	protein_coding	GstE2
FBgn0265276	151.2594530435	1.81835873763884	0.230488731987253	7.88914374234748	3.04266906174962e-15	4.1280539598426e-13	chr3R	11765037	11779128	-	protein_coding	l(3)neo38
FBgn0034389	114.90357820749	-2.00853900958173	0.256510986765981	-7.8302260456943	4.86993585045473e-15	6.5005788868328e-13	chr2R	18761757	18774824	+	protein_coding	Mctp
FBgn0036985	1903.93933139776	-1.34103179136996	0.17137223828829	-7.82525690721282	5.06621251621381e-15	6.65523409272786e-13	chr3L	20413603	20424309	+	protein_coding	zye
FBgn0039479	172.821357539012	1.54481071478701	0.197605186926921	7.81766277905606	5.38131185002234e-15	6.95870888606014e-13	chr3R	27075869	27082818	+	protein_coding	CG14257
FBgn0030041	83.4773128346127	-2.77821816290509	0.356282685684369	-7.79779168209796	6.29998953701717e-15	8.02134052436217e-13	chrX	8467442	8469012	-	protein_coding	CG12116
FBgn0032598	320.345350065653	1.12240732364577	0.145427937108706	7.71796221524329	1.18204227534766e-14	1.48220937436018e-12	chr2L	16738849	16742610	+	protein_coding	ChLD3
FBgn0267992	391.831546479157	-1.86438438768804	0.245104729633634	-7.6064806683853	2.81660336117759e-14	3.47913573389638e-12	chr2L	500872	502236	-	ncRNA	lncRNA:CR46259
FBgn0032004	957.687599856007	-1.20379161096637	0.158346300278695	-7.60227178562212	2.9097681853955e-14	3.54135904446076e-12	chr2L	8216850	8218017	-	protein_coding	CG8292
FBgn0261284	51.4229233597556	2.32514552511685	0.309295275614178	7.51755913665263	5.58083181509515e-14	6.69376291329383e-12	chrX	6986485	6987188	+	protein_coding	bou
FBgn0035968	288.554844580581	1.10168081554755	0.146890353008926	7.50002156697525	6.38073341212503e-14	7.54384995982097e-12	chr3L	9203064	9208853	-	protein_coding	Slc45-1
FBgn0024491	870.622745651466	1.03536862368714	0.139696423586706	7.41156142085847	1.24820964060312e-13	1.45495535008893e-11	chr3R	16186155	16189564	-	protein_coding	Bin1
FBgn0034885	161.413779412121	1.63911040320817	0.221721126464506	7.39266676723549	1.43912827730567e-13	1.63432207229257e-11	chr2R	23607591	23614710	-	protein_coding	Eglp4
FBgn0053307	1010.98028776145	-1.46429397432095	0.198079923529903	-7.39244012329141	1.44158423486415e-13	1.63432207229257e-11	chr2L	13839261	13841520	-	protein_coding	CG33307
FBgn0030237	1966.72530106885	-0.922392755011027	0.125187347247801	-7.36809889569113	1.73078379352645e-13	1.93567117232769e-11	chrX	10842204	10842995	+	protein_coding	CG15209
FBgn0031150	803.838218739031	1.19270722438665	0.161969723501197	7.36376650280468	1.78792321434453e-13	1.97291366958872e-11	chrX	21053962	21082391	+	protein_coding	bves
FBgn0002868	111.797258434109	-2.17704573147582	0.296793770706962	-7.33521369498458	2.21367986383165e-13	2.41058086224615e-11	chr3R	9783406	9784370	-	protein_coding	MtnA
FBgn0034438	73.6477679784184	1.8407454292853	0.25179937791135	7.31036527792125	2.6641714482049e-13	2.86346531238231e-11	chr2R	19367247	19373702	-	protein_coding	CG9416
FBgn0038528	155.784873264201	1.40688737875174	0.19337623419795	7.2753892668712	3.45422937253775e-13	3.66502593424646e-11	chr3R	17619099	17619688	+	protein_coding	CG14326
FBgn0031327	754.77772544817	1.23261768493683	0.172269315025954	7.15517841788088	8.35641646190442e-13	8.75413957452164e-11	chr2L	1240035	1243018	+	protein_coding	CG5397
FBgn0038198	62.108502781896	2.27639507761411	0.318298508224173	7.15176169160954	8.56712065274799e-13	8.86268631526779e-11	chr3R	14089516	14092425	+	protein_coding	Npc2b
FBgn0027515	443.036119142957	0.885930462446183	0.124063497801118	7.14094377595566	9.26922631703541e-13	9.47063172836853e-11	chr2L	7821150	7825350	+	protein_coding	CG7115
FBgn0001258	1507.25670392075	0.949503791601578	0.133883657111976	7.09200668762317	1.3218112365473e-12	1.3340621699592e-10	chr3L	6259104	6262694	-	protein_coding	Ldh
FBgn0000567	253.932072621603	-1.24340204601251	0.175950033613134	-7.0667906136717	1.58557918138184e-12	1.58099437411037e-10	chr3L	17558671	17619325	-	protein_coding	Eip74EF
FBgn0003502	1187.71003997491	0.711713673872413	0.100777301531227	7.06224182488039	1.63837532865562e-12	1.61418978808976e-10	chr2L	8258372	8301079	-	protein_coding	Btk29A
FBgn0036684	975.889794975767	-0.843468041794539	0.119473539007566	-7.05987324725625	1.66654551049158e-12	1.62262713468568e-10	chr3L	16994716	17012565	-	protein_coding	CG3764
FBgn0053516	706.839090739559	-0.853035355761898	0.121206912420662	-7.03784411899997	1.95236921746369e-12	1.87881484229413e-10	chr2L	2058789	2109878	-	protein_coding	dpr3
FBgn0031359	657.531575565407	-0.858470203688693	0.122833738669685	-6.98887954552309	2.77090185530757e-12	2.63586020166959e-10	chr2L	1716243	1724388	-	protein_coding	Rim2
FBgn0031322	393.266829304385	-1.39785552846191	0.200123588098169	-6.98496135186322	2.84934408441332e-12	2.67967859575052e-10	chr2L	1185756	1196807	+	protein_coding	CG5001
FBgn0000406	263.086148623517	-2.04711222490367	0.293803886847748	-6.96761450934957	3.22360051668761e-12	2.99758627821423e-10	chr2L	16788773	16790721	-	protein_coding	Cyt-b5-r
FBgn0037646	40.5200264626335	-2.8109839567731	0.403813972831593	-6.96108640585698	3.37658583116856e-12	3.10495825986122e-10	chr3R	8980859	8982793	+	protein_coding	CAHbeta
FBgn0051431	2335.62727795675	-0.741136739362971	0.10667688257213	-6.94749154168286	3.71838351137102e-12	3.38168592748424e-10	chr3R	21870680	21873640	+	protein_coding	CG31431
FBgn0038805	745.126082058377	0.738337012354351	0.106434841883554	6.936986040362	4.0055339112651e-12	3.60323898365543e-10	chr3R	20575244	20577010	-	protein_coding	TFAM
FBgn0086365	3431.42386097618	-0.566179894013073	0.0822279143476919	-6.88549501108641	5.75869328146479e-12	5.01673111551606e-10	chr3R	24273028	24275728	+	protein_coding	Orct2
FBgn0038476	1330.67950794971	0.681451984654375	0.0989588742361371	6.88621399459622	5.72967814068927e-12	5.01673111551606e-10	chr3R	17080243	17084781	+	protein_coding	kuk
FBgn0050463	43.1612480103141	2.47543768626214	0.359372897924849	6.88821472224596	5.6496892596746e-12	5.01673111551606e-10	chr2R	16673234	16732916	-	protein_coding	Pgant9
FBgn0037468	2974.70678827496	0.899487079893084	0.13150047480376	6.84018123307463	7.90930550760374e-12	6.81848045634672e-10	chr3R	7074858	7077981	+	protein_coding	CG1943
FBgn0261560	1799.02232933725	-0.919555768870332	0.134480692550101	-6.83782743405897	8.04031644583455e-12	6.85996483564193e-10	chr2L	3478433	3479612	+	protein_coding	Thor
FBgn0033065	29.7436358354011	3.05787104107058	0.447348446341624	6.83554635335738	8.1693077717704e-12	6.89889705297672e-10	chr2R	6173683	6176195	+	protein_coding	Cyp6w1
FBgn0015371	368.773642351112	-1.02338410245775	0.150622472938588	-6.79436529285377	1.08790412706434e-11	9.09443894503482e-10	chr2R	15115235	15144783	+	protein_coding	chn
FBgn0052625	150.210306514425	1.55784280159908	0.22945279533223	6.78938253658423	1.12614477091123e-11	9.31997412406136e-10	chrX	13756163	13756826	-	protein_coding	CG32625
FBgn0024984	117.679403305754	1.46702180005102	0.216134031728492	6.78755579729295	1.14049156764214e-11	9.34525565723405e-10	chrX	2187819	2188919	+	protein_coding	CG3457
FBgn0033367	15104.0088463228	1.47050488132179	0.218246994262721	6.7378012984299	1.60801257725162e-11	1.30469726366024e-09	chr2R	9042260	9044709	-	protein_coding	PPO2
FBgn0033426	365.363842027755	-1.00234097326804	0.149094902491547	-6.72283865187727	1.78217898935543e-11	1.43197216659277e-09	chr2R	9577426	9581847	+	protein_coding	CG1814
FBgn0033775	46.2344311814749	2.03631590001202	0.303962891906965	6.69922531410605	2.09527319930819e-11	1.66735394206487e-09	chr2R	12840812	12842558	-	protein_coding	Cyp9h1
FBgn0004369	784.03180300416	-0.835909354671591	0.125403864627914	-6.66573838973637	2.63337979676402e-11	2.07560487600181e-09	chr3R	29377645	29487131	+	protein_coding	Ptp99A
FBgn0035147	19507.7643398384	-1.11214548930526	0.168101697144291	-6.61590875165674	3.69276109872511e-11	2.88314064651406e-09	chr3L	648554	651311	+	protein_coding	Gale
FBgn0031703	88.7187395957919	-1.89025696495411	0.286316329023472	-6.60198798790531	4.05680391617184e-11	3.13776721591011e-09	chr2L	5339131	5342234	-	protein_coding	CG12512
FBgn0030037	709.111525770565	0.703163453196503	0.106923494402371	6.5763231657056	4.82223880959499e-11	3.6952637396489e-09	chrX	8433922	8437820	-	protein_coding	Miga
FBgn0004893	469.445955374178	-0.851569756339394	0.130053562476615	-6.54783875291778	5.8375697719455e-11	4.43226857180009e-09	chr2L	3771699	3784121	+	protein_coding	bowl
FBgn0034638	1759.16815971935	-0.904641352365196	0.138424480717378	-6.53526997303465	6.34949007177756e-11	4.77712543945737e-09	chr2R	21605675	21608125	-	protein_coding	CG10433
FBgn0028327	4062.11618448947	0.612435003014885	0.0938837943207154	6.52333033028844	6.87631900549864e-11	5.12688433238799e-09	chrX	9551139	9553750	-	protein_coding	l(1)G0320
FBgn0052412	1131.76148525344	-0.65667242207691	0.100746051354709	-6.51809587816879	7.12054757776542e-11	5.26157604942737e-09	chr3L	5900834	5902456	-	protein_coding	QC
FBgn0051363	7311.06808545643	0.906322049120416	0.139248488705085	6.50866704226802	7.58205665899588e-11	5.55301777963273e-09	chr3R	11590385	11619906	-	protein_coding	Jupiter
FBgn0039464	829.742718107917	1.13124440619578	0.173916895616794	6.50451126202452	7.79463772717915e-11	5.65863349387146e-09	chr3R	26949691	26958491	-	protein_coding	CG6330
FBgn0031374	2043.03737760421	-0.806013716484276	0.124125147446747	-6.49355697104067	8.38330426167802e-11	6.03306313649107e-09	chr2L	1884621	1944289	+	protein_coding	Wdr62
FBgn0035727	67.8155455971664	1.64275517550702	0.255017708207237	6.44172981968786	1.18119416584731e-10	8.42720941082096e-09	chr3L	6971578	6972467	-	protein_coding	CG10063
FBgn0038865	273.983994701258	-1.01836887551708	0.158589497898668	-6.42141433708158	1.35013983781302e-10	9.5502199125988e-09	chr3R	21159237	21161092	-	protein_coding	cDIP
FBgn0039113	470.40127509901	0.906938553822833	0.141298157474082	6.41861557175076	1.37519187282631e-10	9.64498977924621e-09	chr3R	23760736	23763263	-	protein_coding	udt
FBgn0063492	587.272882946283	0.763421928260599	0.119030767346483	6.4136520773522	1.42074249076624e-10	9.88072676771544e-09	chr2R	18407833	18408955	+	protein_coding	GstE8
FBgn0035344	76.8633213284638	-1.61849836266661	0.253305032019449	-6.38952313644655	1.66403860277284e-10	1.147631956379e-08	chr3L	2476258	2478448	-	protein_coding	Cyp4d20
FBgn0037635	191.252929697033	-1.01875719870066	0.159773939432419	-6.3762413464905	1.81486850578733e-10	1.24131006230545e-08	chr3R	8807678	8813579	-	protein_coding	CG9837
FBgn0040388	1476.68610889789	-1.05576339509374	0.165869032956045	-6.36504220395088	1.95236045112938e-10	1.32440451586449e-08	chrX	2444166	2470043	-	protein_coding	boi
FBgn0261808	398.092236317446	-0.873192751499889	0.137346604381226	-6.3575852889396	2.04949882685375e-10	1.37899612122289e-08	chr3R	11197591	11208633	+	protein_coding	cu
FBgn0035761	564.700336405343	0.722827592566485	0.113999102378091	6.34064284268787	2.28808416892107e-10	1.52711165983796e-08	chr3L	7321098	7323411	-	protein_coding	RhoGEF4
FBgn0052521	2940.91502601438	-0.825687351367631	0.130544657746834	-6.32494171434336	2.53328185624121e-10	1.67723525138018e-08	chrX	21205309	21281171	-	protein_coding	CG32521
FBgn0000116	643.215027620601	1.28466195261351	0.203188101223798	6.32252550654301	2.57322531647857e-10	1.69015973961719e-08	chr3L	9048780	9066027	-	protein_coding	Argk
FBgn0051337	946.506556433139	-0.985959334240924	0.155990712919721	-6.32062842579828	2.60501729482634e-10	1.69756875054982e-08	chr3R	13543965	13545400	-	protein_coding	CG31337
FBgn0013272	13716.1287419496	-0.502528992081534	0.0803655142033646	-6.25304270199637	4.02532017338375e-10	2.60262107460343e-08	chr2R	22317661	22329416	+	protein_coding	Gp150
FBgn0043841	14976.7171075126	-0.683905104271471	0.109929284460286	-6.22131861977635	4.9299385572382e-10	3.16280399222507e-08	chr2L	12403269	12423439	-	protein_coding	vir-1
FBgn0261238	905.950750098098	0.76454299927737	0.12374641283385	6.17830433843682	6.47937229951445e-10	4.12486808852166e-08	chr3R	7094595	7124185	-	protein_coding	Alh
FBgn0020257	1097.4672937257	-0.67622276322518	0.109635562757368	-6.16791437210676	6.91965960764788e-10	4.37153457350335e-08	chr2R	22684954	22688987	-	protein_coding	Ppa
FBgn0039640	72.4661209150608	-1.71294865203477	0.278496176058672	-6.15070797838853	7.7137832300042e-10	4.83630833420566e-08	chr3R	29138661	29145787	+	protein_coding	CG14516
FBgn0267252	106.908419399831	-1.43604415747316	0.234205857438457	-6.131546722099	8.70287678382336e-10	5.41541415510693e-08	chr2L	9256562	9302494	+	protein_coding	Ggamma30A
FBgn0020248	35.9047135379435	2.0431769847156	0.334676725125547	6.10492702756412	1.02847659845329e-09	6.35199427522344e-08	chr3L	1475437	1489547	-	protein_coding	stet
FBgn0003076	1514.58528761402	0.716539308424076	0.117991601554658	6.07279924149643	1.25699563946436e-09	7.64918817074047e-08	chr3L	16126017	16128531	-	protein_coding	Pgm1
FBgn0030598	37.7032368701724	2.13151770988245	0.350954327067976	6.07349032476696	1.25159543690025e-09	7.64918817074047e-08	chrX	14919251	14923493	-	protein_coding	CG9503
FBgn0035150	2608.90160916783	0.546279255475843	0.0900313437449311	6.0676563600285	1.2979023750032e-09	7.84046719381494e-08	chr3L	654362	657971	+	protein_coding	Rev1
FBgn0037739	321.346490790778	0.810429676629588	0.133794025524217	6.05729346623849	1.38430905133133e-09	8.24211633727919e-08	chr3R	9746166	9747744	-	protein_coding	CG12948
FBgn0034354	364.623569850594	0.943142425124155	0.155683353754894	6.05808137078692	1.37754711932133e-09	8.24211633727919e-08	chr2R	18503607	18505025	+	protein_coding	GstE11
FBgn0039809	571.099435499704	-0.904722570350656	0.149579175723529	-6.04845270723297	1.46243536865542e-09	8.64508222213733e-08	chr3R	30881791	30883503	-	protein_coding	CG15547
FBgn0259715	786.375853648377	-1.74359915442739	0.289852135302447	-6.01547803885601	1.79356618265476e-09	1.05273430692559e-07	chr2L	6395852	6397249	-	protein_coding	CG42369
FBgn0051038	694.926931057245	-0.928087411030572	0.154486903000559	-6.00754752024003	1.88350611663074e-09	1.09773919867859e-07	chr3R	29877058	29903231	+	protein_coding	CG31038
FBgn0033724	152.113964994451	1.45426626209766	0.243402680736208	5.97473395814298	2.30465971302995e-09	1.33380166328922e-07	chr2R	12383044	12384520	+	protein_coding	CG8501
FBgn0266005	390.666666964937	-0.943203113588054	0.158201068593058	-5.96205273438617	2.49088726875469e-09	1.43156826640374e-07	chrX	1047241	1088866	+	ncRNA	lncRNA:CR44779
FBgn0005660	197.644292025189	1.01166730565125	0.1698894755181	5.9548556646375	2.60301455263202e-09	1.48569299569535e-07	chr2L	544924	552923	-	protein_coding	Ets21C
FBgn0036299	643.197204702289	0.932193210218825	0.156759473446621	5.94664673032503	2.73691201568909e-09	1.55141670149609e-07	chr3L	12530435	12533724	-	protein_coding	Tsf2
FBgn0005640	1578.9920730356	0.675235609768749	0.113723782350048	5.9375057337641	2.89390927781628e-09	1.6292512369529e-07	chr3L	3515750	3610521	+	protein_coding	Eip63E
FBgn0039886	885.299777879607	-0.660848604401645	0.111370265638585	-5.93379750521751	2.96006876539762e-09	1.65523845286694e-07	chr3R	31978120	31990909	+	protein_coding	CG2003
FBgn0031547	266.309775541423	-1.46916405972263	0.248090059416496	-5.92189813319436	3.18246744688092e-09	1.76765775774406e-07	chr2L	3522520	3524056	-	protein_coding	Sr-CIV
FBgn0030805	335.781015861799	1.04552845495438	0.176699722331593	5.91697848280911	3.27909571592241e-09	1.80918640966492e-07	chrX	16938243	16940873	-	protein_coding	wus
FBgn0039098	310.969627481851	-1.02543376460612	0.174312131327772	-5.88274468790655	4.03518139216433e-09	2.21160007957298e-07	chr3R	23677357	23678421	+	protein_coding	GILT3
FBgn0031689	270.377587704601	0.938725008891943	0.15975429171613	5.87605502680315	4.20158711985432e-09	2.28765361867858e-07	chr2L	5210459	5212445	+	protein_coding	Cyp28d1
FBgn0027949	1427.83789410477	0.655519785826178	0.111616160049557	5.87298277897331	4.28022951863259e-09	2.31524048994793e-07	chr2L	19577700	19579131	+	protein_coding	msb1l
FBgn0029002	1576.59023863586	1.45009232219677	0.247633971771709	5.85578913838848	4.74750266653346e-09	2.55132026417084e-07	chr3L	271199	275018	+	protein_coding	miple2
FBgn0015568	206.461249517425	1.0481758495555	0.179058543873964	5.85381644951436	4.80418822769648e-09	2.56512656596233e-07	chr3R	7545732	7549124	-	protein_coding	alpha-Est1
FBgn0037680	433.787671171497	0.818160902396352	0.139829604806535	5.8511279033388	4.88250562791321e-09	2.59023183183396e-07	chr3R	9335169	9337459	+	protein_coding	pasi2
FBgn0032029	336.377592910783	-0.912616656203766	0.156107143480041	-5.84609157440927	5.03257070828801e-09	2.65283790966826e-07	chr2L	8370453	8374250	+	protein_coding	CG17292
